ReactionDeletions,NoOfDels,GrowthRate,ProductFlux,CouplingStrength,DistFromIdeal
E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH PGCD RPE,7,0.77297317,2.00813731,0.0138752422674644,1.29678864490651
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PDH PPKr RPE VALt2rpp,9,0.77358016,2.00378905,0.0303543203589915,1.29065516155041
ALCD2x/ETOHtex FRK GLUt2rpp Htex PDH PPKr RPE VALt2rpp,8,0.7735806,2.00378587,0.0303542643132467,1.2906553045796
ALCD2x/ETOHtex FRK GLCP2 Htex PDH PPKr RPE VALt2rpp,8,0.7735806,2.00378587,0.0303542643132467,1.2906553045796
FRK Htex PACCOAL PDH PGCD RPE,6,0.77448313,1.9973205,0.0138015401316747,1.29722700191461
E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH PGCD,6,0.77520387,1.99215737,0.0137663528434139,1.29743716891078
FRK Htex PDH POR5 PPKr,5,0.77537894,1.99090322,0.0137578020883569,1.29748831130085
FRK FTHFD Htex PDH PPKr,5,0.77546591,1.99028019,0.0137535510748628,1.29751373193302
ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PDH PPKr VALt2rpp,7,0.77581436,1.98778396,0.0301191640742509,1.29135719294368
ALCD2x/ETOHtex FRK GLCP2 Htex PDH PPKr VALt2rpp,7,0.77581436,1.98778396,0.0301191640742509,1.29135719294368
E4PD/PERD/OHPBAT FRK FTHFD Htex PACCOAL PDH PGI,7,0.77589679,1.9871935,0.0142239923431054,1.29745172867136
FRK FTHFD Htex PACCOAL PDH PGI,6,0.77598928,1.98653091,0.0142193072564096,1.29747888541331
FRK Htex PACCOAL PDH PGI,5,0.77635023,1.98394522,0.0142010777790328,1.29758493300006
FRK GLCptspp Htex PACCOAL PDH,5,0.77635023,1.98394522,0.0142010777790328,1.29758493300006
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD PPKr,8,0.7763913,1.98365097,0.0324276817630491,1.2906362041214
FRK Htex PACCOAL PDH PGCD,5,0.77824542,1.97036874,0.0136178379308676,1.29833067059668
5DGLCNR ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp PPKr THD2pp,16,0.77839704,1.96928253,0.0283843962202117,1.29273356326879
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PPKr THD2pp,12,0.77863962,1.96754482,0.0285606838244372,1.29273387336349
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp PPKr,13,0.77895408,1.96529213,0.0283095635111122,1.29291724966228
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PPKr,9,0.77895443,1.96528957,0.0283093967383945,1.29291741390939
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD PPKr RPE,9,0.77973846,1.95967306,0.0195385001273376,1.29648283398024
5DGLCNR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL H2tex/H2tpp Htex PACCOAL PDH POR5,9,0.78076374,1.95232829,0.0108092494151944,1.3001054848213
5DGLCNR FRK G6PDH2r/PGL H2tex/H2tpp Htex PACCOAL PDH POR5,8,0.78076608,1.95231155,0.0108091657875301,1.30010616954389
5DKGR E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH PPC ZNabcpp,8,0.78140411,1.94774089,0.0126372639632008,1.29958571731262
5DKGR E4PD/PERD/OHPBAT FRK Htex KAS15 PACCOAL PDH PPC,8,0.78140411,1.94774089,0.0126372639632008,1.29958571731262
5DKGR ACALDtex/ACALDtpp ACKr/PTAr FRK GLCt2pp Htex PACCOAL PDH PPC VALt2rpp,10,0.78140492,1.94773511,0.0408065897511882,1.28884858192423
5DGLCNR E4PD/PERD/OHPBAT FRK G6PDH2r/PGL H2tex/H2tpp Htex PACCOAL PDH,8,0.78160986,1.94626702,0.0107760667195268,1.30035508680316
5DGLCNR FRK G6PDH2r/PGL H2tex/H2tpp Htex PACCOAL PDH,7,0.7816122,1.94625025,0.0107759704876664,1.30035578035328
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PPKr THD2pp,14,0.78331902,1.93402314,0.0239212498631783,1.29581772454805
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD PPKr THD2pp,9,0.78340862,1.9333813,0.0215871635418053,1.29673318704263
ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PPKr THD2pp,12,0.7835411,1.93243225,0.025946233069331,1.2951089178124
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PPKr,9,0.78381122,1.93049721,0.0315838168277305,1.29303882759712
ACALDtex/ACALDtpp ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PPKr THD2pp,10,0.78381183,1.93049285,0.0224275512657164,1.29652708701097
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD PPKr RPE,8,0.78421551,1.92760103,0.0192248811809397,1.29786337380048
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PPKr RPE THD2pp,10,0.78597226,1.91501621,0.0424260138646623,1.2895373573495
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PPKr RPE THD2pp,9,0.78597352,1.91500724,0.0424258313435292,1.28953778642452
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp PPKr THD2pp,14,0.78602794,1.91461737,0.0249070535584269,1.29621450293081
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp PPKr THD2pp,14,0.78627529,1.91284541,0.036768432593119,1.29177301729511
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex METt3pp PGI PPKr,10,0.78659595,1.91054832,0.0277677503933246,1.29528830083088
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PPKr THD2pp,12,0.78659632,1.9105457,0.0277931506214013,1.29527873678076
DURIK1 FRK FTHFD G3PAT181 GLUDy Htex METt3pp PDH ZNabcpp,9,0.74510906,1.89327713,0.0629871686166317,1.28917281796427
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp PPKr,10,0.79038466,1.88340734,0.0331617772035201,1.29433607043478
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD PPKr,7,0.79046042,1.88286457,0.0187870760183034,1.29982739430703
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PGI PPKr THD2pp,9,0.79061076,1.88178761,0.030231716046971,1.29551563562295
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FRK HADPCOADH/HADPCOADH3 Htex PGI PPKr,9,0.79088578,1.87981749,0.0325039097301762,1.29473269266937
ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PPKr THD2pp,10,0.79088639,1.87981306,0.0330656341171835,1.29451948654095
E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH PPC,6,0.7912073,1.87751422,0.0129844226664745,1.30225741097067
FRK Htex PACCOAL PDH PPC,5,0.79120823,1.87750757,0.0129843694876632,1.30225770182637
5DGLCNR E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH POR5,7,0.79577571,1.8447877,0.0119773070228545,1.30398577465134
5DGLCNR FRK Htex PACCOAL PDH POR5,6,0.79577645,1.84478236,0.0119772581860144,1.30398601519807
5DKGR E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH,6,0.79636326,1.84057865,0.0119503001682925,1.30417067411785
5DGLCNR E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH,6,0.79636326,1.84057865,0.0119503001682925,1.30417067411785
5DKGR FRK Htex PACCOAL PDH,5,0.79636401,1.84057331,0.0119502637995909,1.30417090919553
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PPKr,10,0.7965101,1.83952672,0.0301426435145016,1.29729496685118
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PPKr,9,0.79679087,1.83751537,0.0301106738333987,1.29739117185767
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PPKr,8,0.79718113,1.83471973,0.030066241031069,1.29752503577274
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PPKr RPE,9,0.79894891,1.82205597,0.0442975383745126,1.29266615235635
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex METt3pp PPKr RPE,9,0.79894935,1.82205278,0.0442974513966373,1.29266632095463
ACOAD6f FRK Htex PACCOAL PDH,5,0.79960493,1.81735642,0.0125736093197924,1.30490374178916
E4PD/PERD/OHPBAT FRK Htex PACCOAL PDH RPE,6,0.80067829,1.80966725,0.0125210838425505,1.30524775068
FRK Htex PACCOAL PDH RPE,5,0.80067876,1.80966385,0.0125210515138431,1.30524790708836
E4PD/PERD/OHPBAT FRK FTHFD Htex PACCOAL PDH,6,0.80260296,1.79587957,0.0124268667038058,1.30586787499175
FRK Htex PACCOAL PDH POR5,5,0.80260545,1.79586173,0.0124267409347893,1.30586868159377
FRK FTHFD Htex PACCOAL PDH,5,0.80269864,1.79519417,0.0124221837475643,1.30589881055195
FRK Htex PACCOAL PDH,4,0.803072,1.79251949,0.01240389404686,1.30601963897067
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PPKr,9,0.80522683,1.77708305,0.0291492646860761,1.30032340365298
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PPKr,8,0.80551378,1.77502743,0.0291165223765633,1.30042456420165
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PPKr,7,0.80591263,1.77217022,0.0290710296971025,1.3005653184325
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PPKr RPE,8,0.80613515,1.77057616,0.00114529182854758,1.31124535819845
ALCD2x/ETOHtex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex PPKr RPE,7,0.80613608,1.77056947,0.00114527810242663,1.31124565117833
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PPKr THD2pp,11,0.80939931,1.74719283,0.01954891708519,1.30526104342796
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PPKr,8,0.80962878,1.74554897,0.0174408572778256,1.30613266850255
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PPKr THD2pp,12,0.80990789,1.7435495,0.0195089345283448,1.30543554784953
ACALDtex/ACALDtpp ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PPKr THD2pp,9,0.80990852,1.743545,0.0195088946588684,1.30543575975609
ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PPKr RPE,7,0.81286166,1.72238974,0.00111415022329873,1.31335220001945
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PPKr RPE,8,0.81322502,1.71978671,0.0192481657782737,1.30658080179325
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex METt3pp PPKr RPE,8,0.81322526,1.71978501,0.0192481478010165,1.30658088362249
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PPKr,11,0.81670019,1.6948918,0.0189748333473512,1.30779384323897
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PPKr THD2pp,8,0.81693382,1.69321814,0.0189564437422851,1.30787588286277
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FRK HADPCOADH/HADPCOADH3 Htex PLIPA2E140pp/LPLIPAL1E140pp PPKr,10,0.81721799,1.69118243,0.0189340912575848,1.30797574553628
ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PLIPA2E140pp/LPLIPAL1E140pp PPKr THD2pp,9,0.81721863,1.69117784,0.0189340397195791,1.30797597130835
5DGLCNR ACALDtex/ACALDtpp ATPHs/NTPP9 E4PD/PERD/OHPBAT FRK Htex LPLIPAL2E181 PDH PGCD,9,0.77408894,1.67344432,0.0566593290946645,1.30008727738295
5DGLCNR ACALDtex/ACALDtpp ALAALAtex ATPHs/NTPP9 E4PD/PERD/OHPBAT FRK Htex PDH PGCD,9,0.77408894,1.67344432,0.0566593290946645,1.30008727738295
ACALDtex/ACALDtpp F6PA FE3tex FRK FTHFD Htex LPLIPAL2E181 PACCOAL PGI SUCDi ZNabcpp,11,0.63437272,1.66235611,0.16994168664756,1.2879066585624
5DGLCNR FRK Htex KAS14 LPLIPAL2E181 PDH PGCD THD2pp,8,0.7782993,1.64150577,0.0549848368102091,1.30203547660584
5DKGR E4PD/PERD/OHPBAT FRK Htex KAS15 PDH PPC,7,0.79016253,1.55151475,0.0514381389357959,1.30719427811634
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD,8,0.80603834,1.43108559,0.020040932544226,1.32427486343801
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD RPE,8,0.80841338,1.41306923,0.0244048904781859,1.32346896021112
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD,7,0.81551209,1.3592205,0.0199908379040708,1.32761643770679
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD RPE THD2pp,9,0.81803817,1.34005842,0.0117621528589553,1.33158843687613
5DGLCNR ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp THD2pp,15,0.81927556,1.33067191,0.0177700162323895,1.3297920860111
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI THD2pp,13,0.81954429,1.32863343,0.0176433905725828,1.32993609272922
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI THD2pp,10,0.81989266,1.32599077,0.018599129793405,1.32970565227721
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK PGI,10,0.81989306,1.32598776,0.0186003038005957,1.32970535782915
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD THD2pp,8,0.82207866,1.30940843,0.0114962113236221,1.33314388638645
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD RPE,7,0.82296722,1.30266811,0.0105848322853005,1.33380638321142
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp,11,0.82384251,1.2960284,0.0223187196300418,1.32975647152039
ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp,10,0.82408816,1.29416494,0.0117637535285061,1.33377522778488
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp,9,0.82438697,1.2918983,0.0117434049206285,1.33389190899961
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PGI,7,0.82438764,1.2918932,0.0231683968478711,1.32964017895343
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr RPE,9,0.82455931,1.29059099,0.0113328779223899,1.33410785754393
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr RPE,8,0.82471309,1.28942447,0.0113227498304896,1.33416784109705
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr RPE,8,0.82508713,1.2865871,0.0112981158729261,1.33431385079198
ACALDtex/ACALDtpp ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr RPE,7,0.82508737,1.28658524,0.0104555109115292,1.33462793157958
5DGLCNR ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp THD2pp,14,0.82681394,1.273488,0.0148048423082949,1.33364207724522
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp,12,0.82708763,1.27141183,0.01706781662301,1.33290106594342
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGI THD2pp,9,0.82744245,1.26872029,0.0170921131735507,1.3330229778702
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGI THD2pp,8,0.82744286,1.26871722,0.0170932890761786,1.33302268953008
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr,8,0.82866464,1.25944916,0.0110624486161253,1.33571819830117
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex PPKr,7,0.82890516,1.25762459,0.0110465834233678,1.33581313290007
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex METt3pp PPKr,8,0.82919773,1.25540529,0.0110273094934786,1.33592868169681
ACALDtex/ACALDtpp ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex METt3pp PPKr,7,0.82919839,1.25540029,0.0110272765966177,1.33592893813596
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex RPE THD2pp,9,0.82945818,1.25342956,0.0232176262340315,1.331494460336
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex RPE THD2pp,8,0.82945958,1.25341897,0.0194572470909311,1.33289127133394
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGCD,6,0.82984727,1.25047806,0.0109845032086446,1.33618556465232
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FORtppi FRK HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp,10,0.83114249,1.24065293,0.0231491714495309,1.33214825428284
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex PGI,7,0.83139251,1.2387563,0.0112657738521124,1.33665604655034
ACALDtex/ACALDtpp CDPPH E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex PGI PLIPA2E140pp/LPLIPAL1E140pp,9,0.83169664,1.23644929,0.0229760937834256,1.33241989509873
ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FA140ACPHi FRK HADPCOADH/HADPCOADH3 Htex PYDAMK PGI PLIPA2E140pp/LPLIPAL1E140pp THD2pp,11,0.83169732,1.2364441,0.0197904449181103,1.33360228326996
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex THD2pp,10,0.83924804,1.17916655,0.0173887209793186,1.33735015243481
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex,8,0.83955976,1.17680197,0.0173544644397916,1.33748211593201
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK THD2pp,10,0.83999304,1.1735152,0.0173068338756711,1.33766572683359
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FA140ACPHi FRK HACD6 HADPCOADH/HADPCOADH3 Htex THD2pp,10,0.83999304,1.1735152,0.0173068338756711,1.33766572683359
5DGLCNR ACALDtex/ACALDtpp CDPPH ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK THD2pp,10,0.83999304,1.1735152,0.0173068338756711,1.33766572683359
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex RPE,8,0.84163143,1.16108687,0.02014058576686,1.33724593392136
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex RPE,7,0.84163193,1.16108312,0.0201405381566262,1.33724614160998
E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex RPE,7,0.84714007,1.11929997,0.000724319415087982,1.34657672659476
ALCD2x/ETOHtex FRK G6PDH2r/PGL HADPCOADH/HADPCOADH3 Htex RPE,6,0.8471411,1.11929215,0.000724306730012204,1.34657713277359
5DGLCNR ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex THD2pp,9,0.84738641,1.11743133,0.016493361039387,1.34083039053122
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HADPCOADH/HADPCOADH3 Htex,7,0.8477042,1.11502065,0.0164583589417157,1.34096775669372
5DGLCNR ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HADPCOADH/HADPCOADH3 Htex METt3pp,7,0.84814593,1.11166979,0.0164097114750053,1.34115887524432
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex,8,0.85127201,1.08795631,0.00957053668427322,1.34491866840714
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi FRK HACD6 HADPCOADH/HADPCOADH3 Htex PYDAMK,8,0.85152584,1.08603081,0.00955376762260082,1.34502513727619
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex PLIPA2E140pp/LPLIPAL1E140pp,8,0.85183459,1.08368871,0.00953335318303994,1.34515474187544
ACALDtex/ACALDtpp ALCD2x/ETOHtex FRK HACD6 HADPCOADH/HADPCOADH3 Htex,6,0.85183529,1.08368344,0.0095333101308822,1.34515503218091
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex RPE,8,0.85440632,1.06418031,0.00936334366066026,1.34623826566125
ACALDtex/ACALDtpp ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex RPE,7,0.85457144,1.0629278,0.00935243050013473,1.34630807454449
ACALDtex/ACALDtpp E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex RPE,7,0.85497306,1.05988122,0.00932587279416744,1.34647800467685
ACALDtex/ACALDtpp ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex RPE,6,0.85497332,1.05987922,0.00932584656559808,1.34647811978512
ACOAD6f E4PD/PERD/OHPBAT ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex,7,0.85497597,1.05985914,0.000685878925930558,1.34967570637899
ACOAD6f ALCD2x/ETOHtex FORtppi GLCt2pp HADPCOADH/HADPCOADH3 Htex,6,0.85523202,1.05791684,0.0006846212329608,1.34977810029753
ACOAD6f E4PD/PERD/OHPBAT ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex,6,0.85554346,1.05555431,0.000683086280619782,1.34990274650931
ACOAD6f ALCD2x/ETOHtex GLCt2pp HADPCOADH/HADPCOADH3 Htex,5,0.85554417,1.05554899,0.000683097402206633,1.34990302133201
